Title,Author,Publisher,Description
인생 녹음 중 (노래와 웃음이 함께하는 티키타카 부부의 일상),인생 녹음 중 부부,김영사,"131만 구독자가 사랑한 찰떡같은 부부 바이브!
〈인생 녹음 중〉 첫 에세이

‘웃음 부자’ 부부가 
삶의 징검다리를 유쾌하게 건너는 법

★유튜브 미공개 에피소드 대방출
★(아내가 듣고 눈물 흘린...) ‘잠데르센’ 남편의 옛날이야기 수록

“부부 티키타카가 재밌다” “배려 깊은 소소한 대화에 절로 행복해진다” “결혼 장려 영상”이라는 평으로 사랑받으며 첫 영상 업로드 9개월 만에 구독자 100만 명을 돌파한 유튜버 ‘인생 녹음 중’ 부부. 많은 이들에게 웃음과 힐링을 전해온 이들의 첫 번째 에세이 《인생 녹음 중》이 출간되었다. 개그감 넘치는 아내와 물 흐르듯 자연스러운 추임새로 받아주는 남편의 시트콤 같은 일상과 연애사를 남편이 직접 그린 그림과 함께 따뜻하게 담아냈다. 스마트폰 없인 잠이 오지 않다던 아내를 꿀잠에 빠트린, ‘잠데르센’ 남편이 지어낸 옛날이야기도 특별부록으로 만나볼 수 있다.
이 책에는 단짠단짠 현실에서도 하루치 웃음만은 꼭 붙들어온 부부만의 ‘행복 실마리’가 가득 담겨 있다. 피식 웃음 나고 가슴 찡한 프러포즈 일화부터 결혼식 준비 과정, 사는 게 만만치 않을 때 함께 의지하며 어려움을 넘긴 에피소드, 둘만의 화해법까지. 서로가 완벽히 맞는 사람이어서나 가진 것이 풍족해서가 아니라, 기꺼이 하루를 웃음으로 채우고, 배려와 이해에 가까워지려는 선한 노력으로 두 사람의 행복은 만들어진다. 

“저희 영상에 예쁜 옷이나 멋진 집은 없어요. 실력보다는 흥을 표방하는 노랫소리와 사람 좋은 웃음소리만 있습니다. 그럼에도 많은 분들이 그 속에서 행복을 발견해주시지요. 결국 우리가 원했던 건 부족한 나라도 포용해줄 수 있는 누군가가 아니었을까요? 세상이 원하는 게 아닌, 오직 나에게 있어 진정 행복하고 의미 있는 삶은 어떤 모습일지에 대해 다시금 곱씹게 되는 요즘입니다.” _본문에서"
