Title,Author,Publisher,Description
아버지의 시간 (남성과 아기의 자연사),사라 블래퍼 흘디,에이도스,"다윈 이후 진화생물학의 가장 영향력 있는 사상가 중 한 명으로 손꼽히는 세라 블래퍼 허디의 최신작. 영장류 수컷의 새끼 살해 행동이 군집 밀도의 증가에 따른 스트레스 반응이라는 기존 해석을 뒤집고 암컷의 생식 전략임을 밝혀내 진화생물학계에 커다란 반향을 일으킨 모성 연구의 대가 허디가 자신의 지적 여정을 정리하며 주목한 주제는 바로 ‘남성의 양육 본능’이다. 그동안 진화생물학에서 ‘사냥꾼 남성’이라는 빈약하고 편향된 패러다임에 갇혀 방치되다시피 한 아버지 역할의 의미 그리고 남성의 양육과 돌봄이 호모 사피엔스의 진화에 어떤 영향을 끼쳤는지를 집중적으로 탐구한다. 허디는 ‘독성 남성성’이 독버섯처럼 솟아나고 가부장적 문화와 보수주의가 결합하는 이 시대에 필요한 것은 새로운 ‘남성성’의 정의이며, 돌봄 가치의 재발견이라고 주장한다."
