Title,Author,Publisher,Description
숨결이 바람 될 때(100쇄 기념 리미티드 에디션) (서른여섯 젊은 의사의 마지막 순간),폴 칼라니티,흐름출판,"2016년 출간된 이후 국경을 초월해 수많은 한국 독자들에게 감동을 선사했던 폴 칼라니티의 《숨결이 바람 될 때》가 2024년 겨울, 드디어 100쇄 기념판을 선보이게 되었다. 
신경외과 의사로서 치명적인 뇌 손상 환자들을 치료하며 죽음과 싸우다가 자신도 폐암 말기 판정을 받고 죽음을 직면하게 된 서른여섯의 젊은 의사 폴 칼라니티. 그가 써내려간 마지막 2년의 기록인 《숨결이 바람 될 때》는 미국에서 출간되자마자 아마존과 〈뉴욕타임스〉 베스트셀러 1위에 올랐으며 12주 연속으로 뉴욕타임스 베스트셀러 1위 자리를 지켰다. 
《어떻게 죽을 것인가》의 저자 아툴 가완디는 “삶에 대해 많은 것을 가르쳐주는, 감동적이고 슬프고 너무 아름다운 책”이라고 평하며 그의 죽음을 안타까워했다. 죽어가는 대신 살아가는 것을 선택한 고뇌와 결단, 삶과 죽음, 그 의미에 대한 깊은 성찰, 숨이 다한 후에도 지속되는 사랑과 가치에 대한 감동적인 이 이야기는 지금 이 시대에 가장 필요한 가치가 과연 무엇인지를 독자들에게 일깨워준다."
